"Year","Month","Temperature","City"
1966,1,29.7,"STL"
1966,2,35.6,"STL"
1966,3,49.2,"STL"
1966,4,NA,"STL"
1966,5,63.4,"STL"
1966,6,72.2,"STL"
1966,7,82.6,"STL"
1966,8,74.5,"STL"
1966,9,66.4,"STL"
1966,10,55.5,"STL"
1966,11,49.9,"STL"
1966,12,36.8,"STL"
1967,1,38.9,"STL"
1967,2,35.1,"STL"
1967,3,52.8,"STL"
1967,4,60,"STL"
1967,5,63.2,"STL"
1967,6,71.9,"STL"
1967,7,73.6,"STL"
1967,8,72.8,"STL"
1967,9,65.9,"STL"
1967,10,58.1,"STL"
1967,11,45.9,"STL"
1967,12,37.3,"STL"
1968,1,32.7,"STL"
1968,2,32.5,"STL"
1968,3,46.6,"STL"
1968,4,56.4,"STL"
1968,5,61.9,"STL"
1968,6,74,"STL"
1968,7,76.4,"STL"
1968,8,NA,"STL"
1968,9,66.9,"STL"
1968,10,58,"STL"
1968,11,43.3,"STL"
1968,12,34.4,"STL"
1969,1,33.3,"STL"
1969,2,36.5,"STL"
1969,3,39.6,"STL"
1969,4,58,"STL"
1969,5,66.3,"STL"
1969,6,72.7,"STL"
1969,7,80.8,"STL"
1969,8,76.2,"STL"
1969,9,69.2,"STL"
1969,10,57.5,"STL"
1969,11,45.3,"STL"
1969,12,33.9,"STL"
1970,1,27.6,"STL"
1970,2,36.2,"STL"
1970,3,40.5,"STL"
1970,4,58.9,"STL"
1970,5,67.7,"STL"
1970,6,71.4,"STL"
1970,7,75.9,"STL"
1970,8,76.9,"STL"
1970,9,71.9,"STL"
1970,10,56.2,"STL"
1970,11,43.8,"STL"
1970,12,40.8,"STL"
1971,1,31.8,"STL"
1971,2,35.3,"STL"
1971,3,43.9,"STL"
1971,4,56.7,"STL"
1971,5,62.7,"STL"
1971,6,75.9,"STL"
1971,7,76.1,"STL"
1971,8,74.3,"STL"
1971,9,70.5,"STL"
1971,10,64,"STL"
1971,11,46.2,"STL"
1971,12,42,"STL"
1972,1,34.4,"STL"
1972,2,38.8,"STL"
1972,3,47.9,"STL"
1972,4,56.8,"STL"
1972,5,64.9,"STL"
1972,6,72.9,"STL"
1972,7,74.5,"STL"
1972,8,75.9,"STL"
1972,9,70.8,"STL"
1972,10,56.5,"STL"
1972,11,40.3,"STL"
1972,12,31.8,"STL"
1973,1,33.3,"STL"
1973,2,35.6,"STL"
1973,3,51.5,"STL"
1973,4,52.8,"STL"
1973,5,62,"STL"
1973,6,73.1,"STL"
1973,7,77.4,"STL"
1973,8,76.6,"STL"
1973,9,69.8,"STL"
1973,10,62.5,"STL"
1973,11,49.7,"STL"
1973,12,34.7,"STL"
1974,1,34.8,"STL"
1974,2,40.8,"STL"
1974,3,51.9,"STL"
1974,4,58,"STL"
1974,5,66.3,"STL"
1974,6,68.2,"STL"
1974,7,79.8,"STL"
1974,8,73.8,"STL"
1974,9,61.8,"STL"
1974,10,58.6,"STL"
1974,11,45.4,"STL"
1974,12,36.1,"STL"
1975,1,36.3,"STL"
1975,2,34.9,"STL"
1975,3,41.1,"STL"
1975,4,56.7,"STL"
1975,5,67.6,"STL"
1975,6,72.9,"STL"
1975,7,76.7,"STL"
1975,8,76.3,"STL"
1975,9,64.4,"STL"
1975,10,59.7,"STL"
1975,11,47.3,"STL"
1975,12,37.7,"STL"
1976,1,31.6,"STL"
1976,2,46.9,"STL"
1976,3,50.8,"STL"
1976,4,58,"STL"
1976,5,60.4,"STL"
1976,6,70.4,"STL"
1976,7,77.2,"STL"
1976,8,74,"STL"
1976,9,69.1,"STL"
1976,10,53.3,"STL"
1976,11,39.3,"STL"
1976,12,34.6,"STL"
1977,1,19.3,"STL"
1977,2,38.3,"STL"
1977,3,51.1,"STL"
1977,4,61.8,"STL"
1977,5,68.9,"STL"
1977,6,75.6,"STL"
1977,7,79,"STL"
1977,8,78.1,"STL"
1977,9,72.2,"STL"
1977,10,58.4,"STL"
1977,11,47.6,"STL"
1977,12,35,"STL"
1978,1,23.5,"STL"
1978,2,25.7,"STL"
1978,3,42.7,"STL"
1978,4,59,"STL"
1978,5,64.4,"STL"
1978,6,73.3,"STL"
1978,7,80,"STL"
1978,8,76.1,"STL"
1978,9,73.2,"STL"
1978,10,57.2,"STL"
1978,11,48.5,"STL"
1978,12,36.2,"STL"
1979,1,19.2,"STL"
1979,2,28.7,"STL"
1979,3,47.3,"STL"
1979,4,55,"STL"
1979,5,63.5,"STL"
1979,6,71.4,"STL"
1979,7,75.3,"STL"
1979,8,74,"STL"
1979,9,67.9,"STL"
1979,10,60.4,"STL"
1979,11,43.5,"STL"
1979,12,39,"STL"
1980,1,33.9,"STL"
1980,2,30.9,"STL"
1980,3,42.3,"STL"
1980,4,55.6,"STL"
1980,5,64.9,"STL"
1980,6,74.2,"STL"
1980,7,83.6,"STL"
1980,8,82.6,"STL"
1980,9,73.8,"STL"
1980,10,56.9,"STL"
1980,11,45.7,"STL"
1980,12,37.5,"STL"
1981,1,33.7,"STL"
1981,2,38.3,"STL"
1981,3,46.9,"STL"
1981,4,63.4,"STL"
1981,5,60,"STL"
1981,6,73.4,"STL"
1981,7,77.6,"STL"
1981,8,73.2,"STL"
1981,9,67.6,"STL"
1981,10,56,"STL"
1981,11,47.6,"STL"
1981,12,33,"STL"
1982,1,25,"STL"
1982,2,33.3,"STL"
1982,3,46.6,"STL"
1982,4,50.3,"STL"
1982,5,66,"STL"
1982,6,66.3,"STL"
1982,7,75.7,"STL"
1982,8,72.4,"STL"
1982,9,63.9,"STL"
1982,10,54.2,"STL"
1982,11,42.4,"STL"
1982,12,38.7,"STL"
1983,1,30.9,"STL"
1983,2,36.4,"STL"
1983,3,41.8,"STL"
1983,4,48.1,"STL"
1983,5,60,"STL"
1983,6,69,"STL"
1983,7,76.7,"STL"
1983,8,80.8,"STL"
1983,9,67.5,"STL"
1983,10,57.3,"STL"
1983,11,45.2,"STL"
1983,12,18.9,"STL"
1984,1,27.5,"STL"
1984,2,39.4,"STL"
1984,3,38.7,"STL"
1984,4,50.8,"STL"
1984,5,59.6,"STL"
1984,6,72.4,"STL"
1984,7,73.9,"STL"
1984,8,74.1,"STL"
1984,9,64.7,"STL"
1984,10,56.4,"STL"
1984,11,43.2,"STL"
1984,12,40.5,"STL"
1985,1,21.6,"STL"
1985,2,28.1,"STL"
1985,3,48.5,"STL"
1985,4,57.1,"STL"
1985,5,63.6,"STL"
1985,6,68.8,"STL"
1985,7,76,"STL"
1985,8,73,"STL"
1985,9,66.2,"STL"
1985,10,57.8,"STL"
1985,11,45.3,"STL"
1985,12,26.1,"STL"
1986,1,34.6,"STL"
1986,2,38.5,"STL"
1986,3,47.5,"STL"
1986,4,57,"STL"
1986,5,64.1,"STL"
1986,6,74.1,"STL"
1986,7,79.8,"STL"
1986,8,71.6,"STL"
1986,9,70.1,"STL"
1986,10,54.7,"STL"
1986,11,40.5,"STL"
1986,12,35.7,"STL"
1987,1,31.3,"STL"
1987,2,39.5,"STL"
1987,3,47.6,"STL"
1987,4,54.5,"STL"
1987,5,69.6,"STL"
1987,6,73,"STL"
1987,7,77,"STL"
1987,8,78.4,"STL"
1987,9,67.5,"STL"
1987,10,51.8,"STL"
1987,11,46.9,"STL"
1987,12,35.9,"STL"
1988,1,27.6,"STL"
1988,2,31.9,"STL"
1988,3,43.8,"STL"
1988,4,54.2,"STL"
1988,5,64.8,"STL"
1988,6,73.7,"STL"
1988,7,74.3,"STL"
1988,8,77.5,"STL"
1988,9,67.2,"STL"
1988,10,49.9,"STL"
1988,11,44.9,"STL"
1988,12,34.4,"STL"
1989,1,34.5,"STL"
1989,2,24.6,"STL"
1989,3,42.2,"STL"
1989,4,56.2,"STL"
1989,5,61.9,"STL"
1989,6,69.9,"STL"
1989,7,73.8,"STL"
1989,8,73.7,"STL"
1989,9,62.6,"STL"
1989,10,58,"STL"
1989,11,44.2,"STL"
1989,12,22.5,"STL"
1990,1,38.8,"STL"
1990,2,41.6,"STL"
1990,3,47.4,"STL"
1990,4,53.8,"STL"
1990,5,60.6,"STL"
1990,6,73,"STL"
1990,7,76.6,"STL"
1990,8,75.6,"STL"
1990,9,71.5,"STL"
1990,10,54.4,"STL"
1990,11,51.8,"STL"
1990,12,34.8,"STL"
1991,1,28.4,"STL"
1991,2,40.4,"STL"
1991,3,47.8,"STL"
1991,4,57.1,"STL"
1991,5,68.8,"STL"
1991,6,73.9,"STL"
1991,7,77.5,"STL"
1991,8,76.2,"STL"
1991,9,67.4,"STL"
1991,10,58.4,"STL"
1991,11,39.4,"STL"
1991,12,37.9,"STL"
1992,1,35.5,"STL"
1992,2,41.5,"STL"
1992,3,46.2,"STL"
1992,4,55,"STL"
1992,5,61.1,"STL"
1992,6,68,"STL"
1992,7,73.8,"STL"
1992,8,68,"STL"
1992,9,64.8,"STL"
1992,10,55.1,"STL"
1992,11,41.1,"STL"
1992,12,33,"STL"
1993,1,29.6,"STL"
1993,2,30.8,"STL"
1993,3,40,"STL"
1993,4,49.2,"STL"
1993,5,60,"STL"
1993,6,69.9,"STL"
1993,7,77.4,"STL"
1993,8,76.7,"STL"
1993,9,64,"STL"
1993,10,53.3,"STL"
1993,11,39.9,"STL"
1993,12,36.4,"STL"
1994,1,28.1,"STL"
1994,2,34.4,"STL"
1994,3,45.8,"STL"
1994,4,56.2,"STL"
1994,5,61.2,"STL"
1994,6,74.5,"STL"
1994,7,74.9,"STL"
1994,8,73.3,"STL"
1994,9,65.1,"STL"
1994,10,58.5,"STL"
1994,11,49.4,"STL"
1994,12,39.8,"STL"
1995,1,31.4,"STL"
1995,2,37,"STL"
1995,3,46.7,"STL"
1995,4,54.6,"STL"
1995,5,62,"STL"
1995,6,70.3,"STL"
1995,7,76.5,"STL"
1995,8,81,"STL"
1995,9,64.8,"STL"
1995,10,58.4,"STL"
1995,11,40.8,"STL"
1995,12,34.4,"STL"
1996,1,29.4,"STL"
1996,2,36.2,"STL"
1996,3,38,"STL"
1996,4,51.8,"STL"
1996,5,65.7,"STL"
1996,6,72.2,"STL"
1996,7,75.5,"STL"
1996,8,75.4,"STL"
1996,9,65,"STL"
1996,10,56.3,"STL"
1996,11,39,"STL"
1996,12,36,"STL"
1997,1,28.2,"STL"
1997,2,39.1,"STL"
1997,3,47.1,"STL"
1997,4,49.6,"STL"
1997,5,59.6,"STL"
1997,6,69.9,"STL"
1997,7,78,"STL"
1997,8,73.3,"STL"
1997,9,69.1,"STL"
1997,10,57.1,"STL"
1997,11,41.8,"STL"
1997,12,34.5,"STL"
1998,1,36.5,"STL"
1998,2,40.4,"STL"
1998,3,41.2,"STL"
1998,4,54.1,"STL"
1998,5,67.9,"STL"
1998,6,74.2,"STL"
1998,7,78.1,"STL"
1998,8,76.9,"STL"
1998,9,74.1,"STL"
1998,10,58.9,"STL"
1998,11,49.6,"STL"
1998,12,37.4,"STL"
1999,1,32.2,"STL"
1999,2,42.3,"STL"
1999,3,42,"STL"
1999,4,56.8,"STL"
1999,5,62.9,"STL"
1999,6,71.8,"STL"
1999,7,78.7,"STL"
1999,8,77,"STL"
1999,9,68,"STL"
1999,10,58.5,"STL"
1999,11,53.7,"STL"
1999,12,37.4,"STL"
2000,1,34,"STL"
2000,2,41.9,"STL"
2000,3,47.8,"STL"
2000,4,53.7,"STL"
2000,5,66.8,"STL"
2000,6,70.6,"STL"
2000,7,75.5,"STL"
2000,8,80,"STL"
2000,9,70.1,"STL"
2000,10,62.1,"STL"
2000,11,40.9,"STL"
2000,12,23.3,"STL"
2001,1,30.5,"STL"
2001,2,37.1,"STL"
2001,3,41.1,"STL"
2001,4,61.4,"STL"
2001,5,65.8,"STL"
2001,6,72.2,"STL"
2001,7,79.4,"STL"
2001,8,78.7,"STL"
2001,9,66.7,"STL"
2001,10,55.7,"STL"
2001,11,51,"STL"
2001,12,39.5,"STL"
2002,1,35.2,"STL"
2002,2,36.2,"STL"
2002,3,39.5,"STL"
2002,4,58,"STL"
2002,5,60.5,"STL"
2002,6,73.4,"STL"
2002,7,77.3,"STL"
2002,8,76.7,"STL"
2002,9,70.5,"STL"
2002,10,53.6,"STL"
2002,11,42.6,"STL"
2002,12,35.7,"STL"
2003,1,28.2,"STL"
2003,2,32.3,"STL"
2003,3,44.6,"STL"
2003,4,55.7,"STL"
2003,5,62.9,"STL"
2003,6,67.7,"STL"
2003,7,77.7,"STL"
2003,8,NA,"STL"
2003,9,NA,"STL"
2003,10,58,"STL"
2003,11,47.7,"STL"
2003,12,35.5,"STL"
2004,1,31.8,"STL"
2004,2,33.7,"STL"
2004,3,48.2,"STL"
2004,4,54.8,"STL"
2004,5,66.6,"STL"
2004,6,70.7,"STL"
2004,7,73.7,"STL"
2004,8,70.2,"STL"
2004,9,69,"STL"
2004,10,59.7,"STL"
2004,11,48.6,"STL"
2004,12,34.8,"STL"
2005,1,36.3,"STL"
2005,2,40.9,"STL"
2005,3,42.5,"STL"
2005,4,55.9,"STL"
2005,5,62.2,"STL"
2005,6,74.7,"STL"
2005,7,77.1,"STL"
2005,8,78.5,"STL"
2005,9,72.9,"STL"
2005,10,57.1,"STL"
2005,11,47.6,"STL"
2005,12,32.5,"STL"
2006,1,41.5,"STL"
2006,2,34.7,"STL"
2006,3,46.1,"STL"
2006,4,61.1,"STL"
2006,5,64.6,"STL"
2006,6,73,"STL"
2006,7,NA,"STL"
2006,8,78.8,"STL"
2006,9,64.9,"STL"
2006,10,NA,"STL"
2006,11,47.1,"STL"
2006,12,38.5,"STL"
2007,1,32.2,"STL"
2007,2,30.6,"STL"
2007,3,54.1,"STL"
2007,4,52.2,"STL"
2007,5,67.3,"STL"
2007,6,73.3,"STL"
2007,7,74.9,"STL"
2007,8,82.1,"STL"
2007,9,70.6,"STL"
2007,10,59.8,"STL"
2007,11,47.2,"STL"
2007,12,36.1,"STL"
2008,1,32,"STL"
2008,2,33,"STL"
2008,3,44,"STL"
2008,4,51.4,"STL"
2008,5,61.9,"STL"
2008,6,72.3,"STL"
2008,7,76.5,"STL"
2008,8,74.4,"STL"
2008,9,67.1,"STL"
2008,10,55.9,"STL"
2008,11,44.8,"STL"
2008,12,32.6,"STL"
2009,1,29.2,"STL"
2009,2,38.2,"STL"
2009,3,46.3,"STL"
2009,4,52.9,"STL"
2009,5,62.1,"STL"
2009,6,74.2,"STL"
2009,7,72.2,"STL"
2009,8,72.7,"STL"
2009,9,66.6,"STL"
2009,10,50.8,"STL"
2009,11,50.8,"STL"
2009,12,29.8,"STL"
2010,1,27.4,"STL"
2010,2,29.9,"STL"
2010,3,45.1,"STL"
2010,4,60.4,"STL"
2010,5,65,"STL"
2010,6,77.3,"STL"
2010,7,79.6,"STL"
2010,8,80.8,"STL"
2010,9,NA,"STL"
2010,10,59,"STL"
2010,11,49.3,"STL"
2010,12,30.6,"STL"
2011,1,29.7,"STL"
2011,2,35.8,"STL"
2011,3,46,"STL"
2011,4,56.3,"STL"
2011,5,59.4,"STL"
2011,6,72.6,"STL"
2011,7,80,"STL"
2011,8,76.8,"STL"
2011,9,63.9,"STL"
2011,10,57.7,"STL"
2011,11,47.2,"STL"
2011,12,37.1,"STL"
2012,1,35.5,"STL"
2012,2,39.9,"STL"
2012,3,57.9,"STL"
2012,4,59.3,"STL"
2012,5,69.1,"STL"
2012,6,74,"STL"
2012,7,83,"STL"
2012,8,75.8,"STL"
2012,9,65.9,"STL"
2012,10,53.8,"STL"
2012,11,45.4,"STL"
2012,12,40.2,"STL"
2013,1,35,"STL"
2013,2,NA,"STL"
2013,3,37.9,"STL"
2013,4,54,"STL"
2013,5,62.5,"STL"
2013,6,71.3,"STL"
2013,7,74,"STL"
2013,8,72.6,"STL"
2013,9,69.4,"STL"
2013,10,55.8,"STL"
2013,11,42.8,"STL"
2013,12,31.7,"STL"
2014,1,25.8,"STL"
2014,2,28.6,"STL"
2014,3,39.6,"STL"
2014,4,54.6,"STL"
2014,5,64.1,"STL"
2014,6,71.5,"STL"
2014,7,71.3,"STL"
2014,8,76.9,"STL"
2014,9,67.2,"STL"
2014,10,58.4,"STL"
2014,11,36.5,"STL"
2014,12,36,"STL"
2015,1,30.9,"STL"
2015,2,26.2,"STL"
2015,3,43.5,"STL"
2015,4,56.7,"STL"
2015,5,64.1,"STL"
2015,6,72.6,"STL"
2015,7,76.3,"STL"
2015,8,71,"STL"
2015,9,69.3,"STL"
2015,10,56.8,"STL"
2015,11,47.6,"STL"
2015,12,42.2,"STL"
2016,1,30.5,"STL"
2016,2,38.7,"STL"
2016,3,49,"STL"
2016,4,56.1,"STL"
2016,5,62.6,"STL"
2016,6,75.8,"STL"
2016,7,78.1,"STL"
2016,8,76,"STL"
2016,9,71,"STL"
2016,10,62,"STL"
2016,11,50.5,"STL"
2016,12,34.1,"STL"
2017,1,36.9,"STL"
2017,2,45.5,"STL"
2017,3,48.8,"STL"
2017,4,58,"STL"
2017,5,NA,"STL"
2017,6,71.5,"STL"
2017,7,78.2,"STL"
2017,8,72.5,"STL"
2017,9,69.5,"STL"
2017,10,59.2,"STL"
2017,11,47.2,"STL"
2017,12,35.3,"STL"
1918,1,31.6,"SEA"
1918,2,31.6,"SEA"
1918,3,43,"SEA"
1918,4,49.8,"SEA"
1918,5,53.5,"SEA"
1918,6,68.3,"SEA"
1918,7,71.7,"SEA"
1918,8,65.8,"SEA"
1918,9,64.8,"SEA"
1918,10,52.4,"SEA"
1918,11,38.5,"SEA"
1918,12,32,"SEA"
1919,1,31.7,"SEA"
1919,2,32.3,"SEA"
1919,3,40.2,"SEA"
1919,4,50.1,"SEA"
1919,5,55.4,"SEA"
1919,6,62.4,"SEA"
1919,7,71.8,"SEA"
1919,8,69.8,"SEA"
1919,9,58.7,"SEA"
1919,10,43.5,"SEA"
1919,11,34.2,"SEA"
1919,12,22.6,"SEA"
1920,1,28.7,"SEA"
1920,2,33.5,"SEA"
1920,3,39.4,"SEA"
1920,4,44.7,"SEA"
1920,5,53.1,"SEA"
1920,6,60.9,"SEA"
1920,7,74.2,"SEA"
1920,8,69.8,"SEA"
1920,9,59.2,"SEA"
1920,10,47.9,"SEA"
1920,11,38.9,"SEA"
1920,12,34.1,"SEA"
1921,1,32.3,"SEA"
1921,2,34.6,"SEA"
1921,3,40.2,"SEA"
1921,4,45.6,"SEA"
1921,5,56.7,"SEA"
1921,6,65.8,"SEA"
1921,7,69.8,"SEA"
1921,8,70.2,"SEA"
1921,9,54.6,"SEA"
1921,10,50.8,"SEA"
1921,11,36.9,"SEA"
1921,12,29,"SEA"
1922,1,20.6,"SEA"
1922,2,26.1,"SEA"
1922,3,36.9,"SEA"
1922,4,44.6,"SEA"
1922,5,54.6,"SEA"
1922,6,69.9,"SEA"
1922,7,73.2,"SEA"
1922,8,70.9,"SEA"
1922,9,62.7,"SEA"
1922,10,51.7,"SEA"
1922,11,34.4,"SEA"
1922,12,22.4,"SEA"
1923,1,33.2,"SEA"
1923,2,23.9,"SEA"
1923,3,39.5,"SEA"
1923,4,48.1,"SEA"
1923,5,55.6,"SEA"
1923,6,61.7,"SEA"
1923,7,72,"SEA"
1923,8,69.8,"SEA"
1923,9,62.3,"SEA"
1923,10,50.3,"SEA"
1923,11,39,"SEA"
1923,12,32.4,"SEA"
1924,1,25,"SEA"
1924,2,40.7,"SEA"
1924,3,39.7,"SEA"
1924,4,47.6,"SEA"
1924,5,62.2,"SEA"
1924,6,64.5,"SEA"
1924,7,71.3,"SEA"
1924,8,67.8,"SEA"
1924,9,60.7,"SEA"
1924,10,49.8,"SEA"
1924,11,36,"SEA"
1924,12,24,"SEA"
1925,1,30.5,"SEA"
1925,2,40.1,"SEA"
1925,3,41.6,"SEA"
1925,4,51.9,"SEA"
1925,5,59.6,"SEA"
1925,6,65.8,"SEA"
1925,7,74.9,"SEA"
1925,8,69.4,"SEA"
1925,9,60.3,"SEA"
1925,10,46.1,"SEA"
1925,11,36.7,"SEA"
1925,12,36.5,"SEA"
1926,1,30.6,"SEA"
1926,2,39.6,"SEA"
1926,3,44.5,"SEA"
1926,4,53.9,"SEA"
1926,5,56.6,"SEA"
1926,6,65.5,"SEA"
1926,7,74.3,"SEA"
1926,8,67.9,"SEA"
1926,9,53.2,"SEA"
1926,10,50.4,"SEA"
1926,11,40.5,"SEA"
1926,12,30.4,"SEA"
1927,1,27.9,"SEA"
1927,2,34.6,"SEA"
1927,3,40.1,"SEA"
1927,4,46.5,"SEA"
1927,5,52.6,"SEA"
1927,6,64.3,"SEA"
1927,7,71.4,"SEA"
1927,8,70.2,"SEA"
1927,9,57.5,"SEA"
1927,10,50.3,"SEA"
1927,11,39.7,"SEA"
1927,12,21.6,"SEA"
1928,1,28.5,"SEA"
1928,2,31.5,"SEA"
1928,3,42.7,"SEA"
1928,4,46.1,"SEA"
1928,5,61.6,"SEA"
1928,6,63.6,"SEA"
1928,7,73.5,"SEA"
1928,8,68.4,"SEA"
1928,9,61.6,"SEA"
1928,10,49.5,"SEA"
1928,11,37.6,"SEA"
1928,12,29.6,"SEA"
1929,1,17.8,"SEA"
1929,2,21.3,"SEA"
1929,3,41.7,"SEA"
1929,4,44.9,"SEA"
1929,5,56.8,"SEA"
1929,6,61.9,"SEA"
1929,7,70.6,"SEA"
1929,8,73.1,"SEA"
1929,9,57.8,"SEA"
1929,10,51.7,"SEA"
1929,11,33.3,"SEA"
1929,12,34.8,"SEA"
1930,1,16.2,"SEA"
1930,2,38.1,"SEA"
1930,3,42.1,"SEA"
1930,4,53.8,"SEA"
1930,5,55,"SEA"
1930,6,61.2,"SEA"
1930,7,72.9,"SEA"
1930,8,72.8,"SEA"
1930,9,61.9,"SEA"
1930,10,46.2,"SEA"
1930,11,36.4,"SEA"
1930,12,28.2,"SEA"
1931,1,34.4,"SEA"
1931,2,34.6,"SEA"
1931,3,41.6,"SEA"
1931,4,49.3,"SEA"
1931,5,60.1,"SEA"
1931,6,63.9,"SEA"
1931,7,72.9,"SEA"
1931,8,71.2,"SEA"
1931,9,60.6,"SEA"
1931,10,49.4,"SEA"
1931,11,33.3,"SEA"
1931,12,29.2,"SEA"
1932,1,26.1,"SEA"
1932,2,29.7,"SEA"
1932,3,38.2,"SEA"
1932,4,50,"SEA"
1932,5,55.7,"SEA"
1932,6,66.4,"SEA"
1932,7,69.1,"SEA"
1932,8,69.6,"SEA"
1932,9,61.2,"SEA"
1932,10,49.2,"SEA"
1932,11,42,"SEA"
1932,12,26.9,"SEA"
1933,1,31.7,"SEA"
1933,2,23.3,"SEA"
1933,3,40.2,"SEA"
1933,4,48.5,"SEA"
1933,5,52.5,"SEA"
1933,6,64,"SEA"
1933,7,71.8,"SEA"
1933,8,70.3,"SEA"
1933,9,56.7,"SEA"
1933,10,51.7,"SEA"
1933,11,39.1,"SEA"
1933,12,37.8,"SEA"
1934,1,37.4,"SEA"
1934,2,39.4,"SEA"
1934,3,47.2,"SEA"
1934,4,56.5,"SEA"
1934,5,61.2,"SEA"
1934,6,65.4,"SEA"
1934,7,71.3,"SEA"
1934,8,71,"SEA"
1934,9,57.5,"SEA"
1934,10,51.5,"SEA"
1934,11,43.6,"SEA"
1934,12,32.9,"SEA"
1935,1,31.3,"SEA"
1935,2,35.6,"SEA"
1935,3,38.3,"SEA"
1935,4,45.2,"SEA"
1935,5,55.9,"SEA"
1935,6,62.4,"SEA"
1935,7,70.2,"SEA"
1935,8,67.4,"SEA"
1935,9,63.8,"SEA"
1935,10,47,"SEA"
1935,11,33.1,"SEA"
1935,12,31.3,"SEA"
1936,1,31.8,"SEA"
1936,2,17.3,"SEA"
1936,3,38.7,"SEA"
1936,4,52.2,"SEA"
1936,5,62,"SEA"
1936,6,65.5,"SEA"
1936,7,72.8,"SEA"
1936,8,71,"SEA"
1936,9,59.1,"SEA"
1936,10,52.1,"SEA"
1936,11,32.3,"SEA"
1936,12,33,"SEA"
1937,1,9.9,"SEA"
1937,2,28.7,"SEA"
1937,3,42.2,"SEA"
1937,4,46.6,"SEA"
1937,5,57.3,"SEA"
1937,6,63.3,"SEA"
1937,7,72.5,"SEA"
1937,8,66.1,"SEA"
1937,9,62.6,"SEA"
1937,10,52.6,"SEA"
1937,11,40.4,"SEA"
1937,12,34.2,"SEA"
1938,1,31.5,"SEA"
1938,2,33.6,"SEA"
1938,3,41.1,"SEA"
1938,4,49.8,"SEA"
1938,5,56.8,"SEA"
1938,6,66.8,"SEA"
1938,7,75,"SEA"
1938,8,67.8,"SEA"
1938,9,67.8,"SEA"
1938,10,51.2,"SEA"
1938,11,35.1,"SEA"
1938,12,32.9,"SEA"
1939,1,34.6,"SEA"
1939,2,28.1,"SEA"
1939,3,41.2,"SEA"
1939,4,51.5,"SEA"
1939,5,59,"SEA"
1939,6,60.9,"SEA"
1939,7,72.3,"SEA"
1939,8,72.6,"SEA"
1939,9,62.1,"SEA"
1939,10,49.5,"SEA"
1939,11,39.7,"SEA"
1939,12,37,"SEA"
1940,1,30,"SEA"
1940,2,35.9,"SEA"
1940,3,45.3,"SEA"
1940,4,50.6,"SEA"
1940,5,60.5,"SEA"
1940,6,68.3,"SEA"
1940,7,72.8,"SEA"
1940,8,70.6,"SEA"
1940,9,64.7,"SEA"
1940,10,53,"SEA"
1940,11,32.3,"SEA"
1940,12,34,"SEA"
1941,1,32,"SEA"
1941,2,38.4,"SEA"
1941,3,45.6,"SEA"
1941,4,51.9,"SEA"
1941,5,55.7,"SEA"
1941,6,62.5,"SEA"
1941,7,73.9,"SEA"
1941,8,68.5,"SEA"
1941,9,55.6,"SEA"
1941,10,47.5,"SEA"
1941,11,40.2,"SEA"
1941,12,33.7,"SEA"
1942,1,22.7,"SEA"
1942,2,31,"SEA"
1942,3,39.7,"SEA"
1942,4,49.8,"SEA"
1942,5,53,"SEA"
1942,6,59.6,"SEA"
1942,7,71.1,"SEA"
1942,8,70.3,"SEA"
1942,9,61.9,"SEA"
1942,10,50.4,"SEA"
1942,11,35,"SEA"
1942,12,32.4,"SEA"
1943,1,21.8,"SEA"
1943,2,33.2,"SEA"
1943,3,35.8,"SEA"
1943,4,50.4,"SEA"
1943,5,52.4,"SEA"
1943,6,58.7,"SEA"
1943,7,69.3,"SEA"
1943,8,66.8,"SEA"
1943,9,62.6,"SEA"
1943,10,50.2,"SEA"
1943,11,37.6,"SEA"
1943,12,29.2,"SEA"
1944,1,30.2,"SEA"
1944,2,32.5,"SEA"
1944,3,37,"SEA"
1944,4,47.9,"SEA"
1944,5,56.8,"SEA"
1944,6,62.6,"SEA"
1944,7,69.7,"SEA"
1944,8,66.7,"SEA"
1944,9,61.6,"SEA"
1944,10,54.3,"SEA"
1944,11,36.8,"SEA"
1944,12,28.4,"SEA"
1945,1,32.6,"SEA"
1945,2,35.1,"SEA"
1945,3,NA,"SEA"
1945,4,44.7,"SEA"
1945,5,56.9,"SEA"
1945,6,60.5,"SEA"
1945,7,70.9,"SEA"
1945,8,69.4,"SEA"
1945,9,56.6,"SEA"
1945,10,50.8,"SEA"
1945,11,36.8,"SEA"
1945,12,29.7,"SEA"
1946,1,30.9,"SEA"
1946,2,35.2,"SEA"
1946,3,41.1,"SEA"
1946,4,48,"SEA"
1946,5,57,"SEA"
1946,6,60.5,"SEA"
1946,7,69.3,"SEA"
1946,8,68.6,"SEA"
1946,9,58.8,"SEA"
1946,10,44.2,"SEA"
1946,11,34.6,"SEA"
1946,12,32.6,"SEA"
1947,1,24.1,"SEA"
1947,2,36.1,"SEA"
1947,3,42.6,"SEA"
1947,4,48.2,"SEA"
1947,5,59.7,"SEA"
1947,6,61.5,"SEA"
1947,7,70.1,"SEA"
1947,8,66.7,"SEA"
1947,9,59,"SEA"
1947,10,50.8,"SEA"
1947,11,34.8,"SEA"
1947,12,31.2,"SEA"
1948,1,27.4,"SEA"
1948,2,29,"SEA"
1948,3,36.2,"SEA"
1948,4,43.5,"SEA"
